,0,1,2,3
117,0.11,0.0,0.27827998,1.0
118,0.11,0.0,0.285880613,1.0
119,0.11,0.0,0.285613037,1.0
120,0.08,0.0,0.285879447,1.0
121,0.08,0.0,0.276830807,1.0
122,0.08,0.0,0.276983058,1.0
123,0.08,0.0,0.283877005,1.0
124,0.08,0.0,0.289039287,1.0
125,0.11,0.0,0.29435453100000003,1.0
126,0.11,0.0,0.299135418,1.0
127,0.11,0.0,0.29817795399999997,1.0
128,0.11,0.0,0.298434138,1.0
129,0.11,0.0,0.288398424,1.0
130,0.11,0.0,0.27475179899999996,1.0
131,0.11,0.0,0.26650363899999996,1.0
132,0.11,0.0,0.260859738,1.0
133,0.11,0.0,0.25684340899999997,1.0
134,0.08,0.0,0.24792409699999998,1.0
135,0.08,0.0,0.248441845,1.0
136,0.08,0.0,0.224745492,1.0
137,0.11,0.0,0.19997862,1.0
138,0.11,0.0,0.184211314,1.0
139,0.11,0.0,0.176089131,1.0
140,0.11,0.0,0.18570652399999998,1.0
141,0.11,0.0,0.18716479,1.0
142,0.11,0.0,0.18493897899999998,1.0
143,0.11,0.0,0.191200436,1.0
144,0.08,0.0,0.235093704,1.0
145,0.08,0.0,0.262553323,1.0
146,0.08,0.0,0.261442654,1.0
147,0.08,0.0,0.257232605,1.0
148,0.08,0.0,0.26336575,1.0
149,0.11,0.0,0.263390475,1.0
150,0.11,0.0,0.254297935,1.0
151,0.11,0.0,0.24922211,1.0
152,0.11,0.0,0.239186685,1.0
153,0.11,0.0,0.22138389100000003,1.0
154,0.11,0.0,0.23914465399999998,1.0
155,0.11,0.0,0.246095055,1.0
156,0.11,0.0,0.256867884,1.0
157,0.11,0.0,0.256266396,1.0
158,0.08,0.0,0.276982553,1.0
159,0.08,0.0,0.277780968,1.0
160,0.08,0.0,0.264251235,1.0
161,0.11,0.0,0.24038201399999998,1.0
162,0.11,0.0,0.21584665600000003,1.0
163,0.11,0.0,0.204254314,1.0
164,0.11,0.0,0.204438407,1.0
165,0.11,0.0,0.19981400100000002,1.0
166,0.11,0.0,0.201097036,1.0
167,0.11,0.0,0.206934874,1.0
168,0.08,0.0,0.254798077,1.0
169,0.08,0.0,0.28379816,1.0
170,0.08,0.0,0.286879008,1.0
171,0.08,0.0,0.293273746,1.0
172,0.08,0.0,0.299146513,1.0
173,0.11,0.0,0.297468135,1.0
174,0.11,0.0,0.292119332,1.0
175,0.11,0.0,0.292816583,1.0
176,0.11,0.0,0.296064021,1.0
177,0.11,0.0,0.309215463,1.0
178,0.11,0.0,0.30795091,0.0
179,0.11,0.0,0.303655574,0.0
180,0.11,0.0,0.299185975,0.0
181,0.11,0.0,0.30368989,0.0
182,0.08,0.0,0.30999528,0.0
183,0.08,0.0,0.310459026,0.0
184,0.08,0.0,0.28802927899999997,0.0
185,0.11,0.0,0.264054668,0.0
186,0.11,0.0,0.24580291699999998,0.0
187,0.11,0.0,0.24245029399999998,0.0
188,0.11,0.0,0.246569765,1.0
189,0.11,0.0,0.24500393399999998,1.0
190,0.11,0.0,0.242895616,1.0
191,0.11,0.0,0.261746669,1.0
192,0.08,0.0,0.300528152,1.0
193,0.08,0.0,0.308113662,1.0
194,0.08,0.0,0.304507821,1.0
195,0.08,0.0,0.306886278,1.0
196,0.08,0.0,0.30784345,1.0
197,0.11,0.0,0.308000762,1.0
198,0.11,0.0,0.304480517,1.0
199,0.11,0.0,0.297069873,1.0
200,0.11,0.0,0.301870789,1.0
201,0.11,0.0,0.298644395,1.0
202,0.11,0.0,0.29379060100000004,1.0
203,0.11,0.0,0.29257514,1.0
204,0.11,0.0,0.298759163,1.0
205,0.11,0.0,0.290674402,1.0
206,0.08,0.0,0.289286699,1.0
207,0.08,0.0,0.296318156,1.0
208,0.08,0.0,0.270860182,1.0
209,0.11,0.0,0.24524230600000002,1.0
210,0.11,0.0,0.22765026300000002,1.0
211,0.11,0.0,0.22554941399999998,1.0
212,0.11,0.0,0.22897089399999998,1.0
213,0.11,0.0,0.227340897,1.0
214,0.11,0.0,0.222231727,1.0
215,0.11,0.0,0.23718597,1.0
216,0.08,0.0,0.24752179,1.0
217,0.08,0.0,0.253513386,1.0
218,0.08,0.0,0.27469630899999997,1.0
219,0.08,0.0,0.28317075,1.0
220,0.08,0.0,0.284807118,1.0
221,0.11,0.0,0.28676015,1.0
222,0.11,0.0,0.294430183,1.0
223,0.11,0.0,0.299458195,1.0
224,0.11,0.0,0.282361503,1.0
225,0.11,0.0,0.276856841,1.0
226,0.11,0.0,0.276543346,1.0
227,0.11,0.0,0.284446476,1.0
228,0.11,0.0,0.27660061399999997,1.0
229,0.11,0.0,0.27593708,1.0
230,0.08,0.0,0.283849531,1.0
231,0.08,0.0,0.288986152,1.0
232,0.08,0.0,0.261484853,1.0
233,0.11,0.0,0.227273266,1.0
234,0.11,0.0,0.206685845,1.0
235,0.11,0.0,0.200077955,1.0
236,0.11,0.0,0.198170793,1.0
237,0.11,0.0,0.19667308100000003,1.0
238,0.11,0.0,0.19763986100000003,1.0
239,0.11,0.0,0.21237320699999998,1.0
240,0.08,0.0,0.259574403,1.0
241,0.08,0.0,0.285245258,1.0
242,0.08,0.0,0.284041993,1.0
243,0.08,0.0,0.289488008,1.0
244,0.08,0.0,0.29448500699999997,1.0
245,0.11,0.0,0.294491703,1.0
246,0.11,0.0,0.299462772,1.0
247,0.11,0.0,0.30221986300000003,1.0
248,0.11,0.0,0.296677723,1.0
249,0.11,0.0,0.30046682199999997,1.0
250,0.11,0.0,0.297550391,1.0
251,0.11,0.0,0.293607297,1.0
252,0.11,0.0,0.294575633,1.0
253,0.11,0.0,0.29540649,1.0
254,0.08,0.0,0.314645385,1.0
255,0.08,0.0,0.308760999,1.0
256,0.08,0.0,0.28413637399999997,1.0
257,0.11,0.0,0.24901169,1.0
258,0.11,0.0,0.23321248100000003,1.0
259,0.11,0.0,0.219375824,1.0
260,0.11,0.0,0.21633989,1.0
261,0.11,0.0,0.211687978,1.0
262,0.11,0.0,0.22754939600000001,1.0
263,0.11,0.0,0.24164401,1.0
264,0.08,0.0,0.265387961,1.0
265,0.08,0.0,0.285720046,1.0
266,0.08,0.0,0.288836207,1.0
267,0.08,0.0,0.281938519,1.0
268,0.08,0.0,0.28461962399999996,1.0
269,0.11,0.0,0.290527869,1.0
270,0.11,0.0,0.291229428,1.0
271,0.11,0.0,0.2903171,1.0
272,0.11,0.0,0.286878894,1.0
273,0.11,0.0,0.28771204300000003,1.0
274,0.11,0.0,0.290639367,1.0
275,0.11,0.0,0.295219632,1.0
276,0.11,0.0,0.29490368899999997,1.0
277,0.11,0.0,0.29677747,1.0
278,0.08,0.0,0.301869033,1.0
279,0.08,0.0,0.290040336,1.0
280,0.08,0.0,0.29080052,1.0
281,0.11,0.0,0.270403696,1.0
282,0.11,0.0,0.24074526,1.0
283,0.11,0.0,0.239169997,1.0
284,0.11,0.0,0.23095892899999998,1.0
285,0.11,0.0,0.23628128899999998,1.0
286,0.11,0.0,0.233596045,1.0
287,0.11,0.0,0.23447681399999998,1.0
288,0.08,0.0,0.26079857300000003,1.0
289,0.08,0.0,0.278059207,1.0
290,0.08,0.0,0.277062158,1.0
291,0.08,0.0,0.285013042,1.0
292,0.08,0.0,0.28743155800000003,1.0
293,0.11,0.0,0.298817415,1.0
294,0.11,0.0,0.297423703,1.0
295,0.11,0.0,0.298965968,1.0
296,0.11,0.0,0.304437182,1.0
297,0.11,0.0,0.305210932,1.0
298,0.11,0.0,0.305708366,1.0
299,0.11,0.0,0.304586211,1.0
300,0.11,0.0,0.301210209,1.0
301,0.11,0.0,0.300977316,1.0
302,0.08,0.0,0.297289366,1.0
303,0.08,0.0,0.29834836,1.0
304,0.08,0.0,0.255318771,1.0
305,0.11,0.0,0.205694763,1.0
306,0.11,0.0,0.191123325,1.0
307,0.11,0.0,0.18639108100000001,1.0
308,0.11,0.0,0.18849221100000002,1.0
309,0.11,0.0,0.19446740399999998,1.0
310,0.11,0.0,0.213983098,1.0
311,0.11,0.0,0.239654552,1.0
312,0.08,0.0,0.268720494,1.0
313,0.08,0.0,0.288166495,1.0
314,0.08,0.0,0.29190811899999997,1.0
315,0.08,0.0,0.291220485,1.0
316,0.08,0.0,0.29111271699999997,1.0
317,0.11,0.0,0.294619867,1.0
318,0.11,0.0,0.292544121,1.0
319,0.11,0.0,0.303157442,1.0
320,0.11,0.0,0.29993070899999996,1.0
321,0.11,0.0,0.289089098,1.0
322,0.11,0.0,0.286683668,1.0
323,0.11,0.0,0.28801689,1.0
324,0.11,0.0,0.282436345,1.0
325,0.11,0.0,0.286037533,1.0
326,0.08,0.0,0.282509017,1.0
327,0.08,0.0,0.28584748,1.0
328,0.08,0.0,0.281566589,1.0
329,0.11,0.0,0.267533537,1.0
330,0.11,0.0,0.26710593899999996,1.0
331,0.11,0.0,0.271656947,1.0
332,0.11,0.0,0.27467654,1.0
333,0.11,0.0,0.274951508,1.0
334,0.11,0.0,0.28750422800000003,1.0
335,0.11,0.0,0.29114669600000004,1.0
336,0.08,0.0,0.293029198,1.0
337,0.08,0.0,0.298818765,1.0
338,0.08,0.0,0.29958442,1.0
339,0.08,0.0,0.29811917,1.0
340,0.08,0.0,0.300452644,1.0
341,0.11,0.0,0.303957922,1.0
342,0.11,0.0,0.308718698,1.0
343,0.11,0.0,0.308404081,1.0
344,0.11,0.0,0.303055313,1.0
345,0.11,0.0,0.304915423,1.0
346,0.11,0.0,0.309794754,1.0
347,0.11,0.0,0.30724661600000003,1.0
348,0.11,0.0,0.308226092,1.0
349,0.11,0.0,0.290359959,1.0
350,0.08,0.0,0.29078798,1.0
351,0.08,0.0,0.293509778,1.0
352,0.08,0.0,0.294085084,1.0
353,0.11,0.0,0.291878054,1.0
354,0.11,0.0,0.291335556,1.0
355,0.11,0.0,0.28861339,1.0
356,0.11,0.0,0.29291906,1.0
357,0.11,0.0,0.291469217,1.0
358,0.11,0.0,0.282315479,1.0
359,0.11,0.0,0.280383603,1.0
360,0.08,0.0,0.288773582,1.0
361,0.08,0.0,0.30046953600000004,1.0
362,0.08,0.0,0.301123947,1.0
363,0.08,0.0,0.290266672,1.0
364,0.08,0.0,0.29205273800000003,1.0
365,0.11,0.0,0.299621366,1.0
366,0.11,0.0,0.306632885,1.0
367,0.11,0.0,0.309048478,1.0
368,0.11,0.0,0.304509266,1.0
369,0.11,0.0,0.299546356,1.0
370,0.11,0.0,0.295770292,1.0
371,0.11,0.0,0.29324580699999997,1.0
372,0.11,0.0,0.284652792,1.0
373,0.11,0.0,0.269175712,1.0
374,0.08,0.0,0.277998221,1.0
375,0.08,0.0,0.28592355199999997,1.0
376,0.08,0.0,0.280911866,1.0
377,0.11,0.0,0.26000099,1.0
378,0.11,0.0,0.24530869,1.0
379,0.11,0.0,0.240835942,1.0
380,0.11,0.0,0.24446243899999998,0.0
381,0.11,0.0,0.241290986,0.0
382,0.11,0.0,0.244892955,0.0
383,0.11,0.0,0.248222642,0.0
384,0.08,0.0,0.269538705,0.0
385,0.08,0.0,0.28464253300000003,0.0
386,0.08,0.0,0.28782122,0.0
387,0.08,0.0,0.282783345,1.0
388,0.08,0.0,0.283958973,1.0
389,0.11,0.0,0.28848049800000003,1.0
390,0.11,0.0,0.286778957,1.0
391,0.11,0.0,0.280874885,1.0
392,0.11,0.0,0.277714428,1.0
393,0.11,0.0,0.27155806,1.0
394,0.11,0.0,0.263505278,1.0
395,0.11,0.0,0.274230182,1.0
396,0.11,0.0,0.281320168,1.0
397,0.11,0.0,0.28429872300000003,1.0
398,0.08,0.0,0.282245343,1.0
399,0.08,0.0,0.284427584,1.0
400,0.08,0.0,0.274034176,1.0
401,0.11,0.0,0.26898378300000003,1.0
402,0.11,0.0,0.24562205399999998,1.0
403,0.11,0.0,0.24609737399999998,1.0
404,0.11,0.0,0.25144300399999997,1.0
405,0.11,0.0,0.2330393,1.0
406,0.11,0.0,0.237100168,1.0
407,0.11,0.0,0.26120440899999997,1.0
408,0.08,0.0,0.27086423800000003,1.0
409,0.08,0.0,0.273008109,1.0
410,0.08,0.0,0.269360972,1.0
411,0.08,0.0,0.263255035,1.0
412,0.08,0.0,0.26646075199999997,1.0
413,0.11,0.0,0.257097678,1.0
414,0.11,0.0,0.252981547,1.0
415,0.11,0.0,0.238657124,1.0
416,0.11,0.0,0.244103853,1.0
417,0.11,0.0,0.23854932399999998,1.0
418,0.11,0.0,0.231298485,1.0
419,0.11,0.0,0.233569998,1.0
420,0.11,0.0,0.237429261,1.0
421,0.11,0.0,0.24596879,1.0
422,0.08,0.0,0.265024705,1.0
423,0.08,0.0,0.270160199,1.0
424,0.08,0.0,0.23802038600000003,1.0
425,0.11,0.0,0.198571153,1.0
426,0.11,0.0,0.19018067800000002,1.0
427,0.11,0.0,0.172310065,1.0
428,0.11,0.0,0.17601627399999997,1.0
429,0.11,0.0,0.189252673,1.0
430,0.11,0.0,0.184591422,1.0
431,0.11,0.0,0.191440152,1.0
432,0.08,0.0,0.23826288,1.0
433,0.08,0.0,0.28182604899999997,1.0
434,0.08,0.0,0.28358219100000004,1.0
435,0.08,0.0,0.27980136899999997,1.0
436,0.08,0.0,0.287715024,1.0
437,0.11,0.0,0.288370007,1.0
438,0.11,0.0,0.300276535,1.0
439,0.11,0.0,0.303813142,1.0
440,0.11,0.0,0.296220458,1.0
441,0.11,0.0,0.285982617,1.0
442,0.11,0.0,0.283505685,1.0
443,0.11,0.0,0.279979635,1.0
444,0.11,0.0,0.275873267,1.0
445,0.11,0.0,0.281196944,1.0
446,0.08,0.0,0.284024478,1.0
447,0.08,0.0,0.288190638,1.0
448,0.08,0.0,0.248072063,1.0
449,0.11,0.0,0.19113918300000002,1.0
450,0.11,0.0,0.166132555,1.0
451,0.11,0.0,0.161205241,1.0
452,0.11,0.0,0.156898483,1.0
453,0.11,0.0,0.158121836,1.0
454,0.11,0.0,0.161050217,1.0
455,0.11,0.0,0.176920117,1.0
456,0.08,0.0,0.220687197,1.0
457,0.08,0.0,0.274090617,1.0
458,0.08,0.0,0.282792257,1.0
459,0.08,0.0,0.278886008,1.0
460,0.08,0.0,0.276441224,1.0
461,0.11,0.0,0.285837232,1.0
462,0.11,0.0,0.292709299,1.0
463,0.11,0.0,0.29756951,1.0
464,0.11,0.0,0.296333837,1.0
465,0.11,0.0,0.291700887,1.0
466,0.11,0.0,0.286073605,1.0
467,0.11,0.0,0.28581585800000003,1.0
468,0.11,0.0,0.280577598,1.0
469,0.11,0.0,0.281277263,1.0
470,0.08,0.0,0.27898424899999996,1.0
471,0.08,0.0,0.27311252,1.0
472,0.08,0.0,0.249829131,1.0
473,0.11,0.0,0.21314053800000002,1.0
474,0.11,0.0,0.18930236399999997,1.0
475,0.11,0.0,0.169661603,1.0
476,0.11,0.0,0.16408282300000002,1.0
477,0.11,0.0,0.163978443,1.0
478,0.11,0.0,0.16717485699999998,1.0
479,0.11,0.0,0.201524328,1.0
480,0.08,0.0,0.225719917,1.0
481,0.08,0.0,0.238469175,1.0
482,0.08,0.0,0.23709163800000002,1.0
483,0.08,0.0,0.224886695,1.0
484,0.08,0.0,0.241525958,1.0
485,0.11,0.0,0.248268502,1.0
486,0.11,0.0,0.248032563,1.0
487,0.11,0.0,0.237085082,1.0
488,0.11,0.0,0.215552734,1.0
489,0.11,0.0,0.21047675899999999,1.0
490,0.11,0.0,0.204419293,1.0
491,0.11,0.0,0.201762415,1.0
492,0.11,0.0,0.222034753,1.0
493,0.11,0.0,0.226771043,1.0
494,0.08,0.0,0.236646807,1.0
495,0.08,0.0,0.246461318,1.0
496,0.08,0.0,0.220421048,1.0
497,0.11,0.0,0.172756348,1.0
498,0.11,0.0,0.152905082,1.0
499,0.11,0.0,0.138163191,1.0
500,0.11,0.0,0.137943822,1.0
501,0.11,0.0,0.145783818,1.0
502,0.11,0.0,0.15462115199999998,1.0
503,0.11,0.0,0.168482805,1.0
504,0.08,0.0,0.20392132,1.0
505,0.08,0.0,0.245275921,1.0
506,0.08,0.0,0.254625274,1.0
507,0.08,0.0,0.246621814,1.0
508,0.08,0.0,0.24313777600000003,1.0
509,0.11,0.0,0.243008593,1.0
510,0.11,0.0,0.23804854,1.0
511,0.11,0.0,0.22470578300000002,1.0
512,0.11,0.0,0.23069044800000002,1.0
513,0.11,0.0,0.238218818,1.0
514,0.11,0.0,0.245077431,1.0
515,0.11,0.0,0.254307791,1.0
516,0.11,0.0,0.261653374,1.0
517,0.11,0.0,0.26230175699999997,1.0
518,0.08,0.0,0.27481079399999997,1.0
519,0.08,0.0,0.283274262,1.0
520,0.08,0.0,0.251084019,1.0
521,0.11,0.0,0.200169504,1.0
522,0.11,0.0,0.17498804199999998,1.0
523,0.11,0.0,0.17628012199999998,1.0
524,0.11,0.0,0.18569518399999999,1.0
525,0.11,0.0,0.188150848,1.0
526,0.11,0.0,0.19513872899999998,1.0
527,0.11,0.0,0.19398457100000002,1.0
528,0.08,0.0,0.235543079,1.0
529,0.08,0.0,0.297165953,1.0
530,0.08,0.0,0.296303288,1.0
531,0.08,0.0,0.302084244,1.0
532,0.08,0.0,0.302609727,1.0
533,0.11,0.0,0.305662015,1.0
534,0.11,0.0,0.301709971,1.0
535,0.11,0.0,0.300524776,1.0
536,0.11,0.0,0.303140363,1.0
537,0.11,0.0,0.305882221,1.0
538,0.11,0.0,0.30640477,1.0
539,0.11,0.0,0.30283904,1.0
540,0.11,0.0,0.304976255,1.0
541,0.11,0.0,0.295654257,1.0
542,0.08,0.0,0.297735372,1.0
543,0.08,0.0,0.30354639,1.0
544,0.08,0.0,0.274230175,1.0
545,0.11,0.0,0.220862074,1.0
546,0.11,0.0,0.202261871,1.0
547,0.11,0.0,0.19907206800000002,1.0
548,0.11,0.0,0.200770167,1.0
549,0.11,0.0,0.198011678,1.0
550,0.11,0.0,0.20231217699999998,1.0
551,0.11,0.0,0.19707774,1.0
552,0.08,0.0,0.246677497,1.0
553,0.08,0.0,0.286786294,1.0
554,0.08,0.0,0.29600396,1.0
555,0.08,0.0,0.291290288,1.0
556,0.08,0.0,0.297712547,1.0
557,0.11,0.0,0.303765275,1.0
558,0.11,0.0,0.309478804,1.0
559,0.11,0.0,0.313160015,1.0
560,0.11,0.0,0.319873955,1.0
561,0.11,0.0,0.32099924399999996,1.0
562,0.11,0.0,0.31489242100000003,1.0
563,0.11,0.0,0.312461606,1.0
564,0.11,0.0,0.31110228300000003,1.0
565,0.11,0.0,0.31296720699999997,1.0
566,0.08,0.0,0.304993108,1.0
567,0.08,0.0,0.296619996,1.0
568,0.08,0.0,0.261405896,1.0
569,0.11,0.0,0.221898449,1.0
570,0.11,0.0,0.19645611,1.0
571,0.11,0.0,0.189428507,1.0
572,0.11,0.0,0.186308033,1.0
573,0.11,0.0,0.186740677,1.0
574,0.11,0.0,0.19039070000000002,1.0
575,0.11,0.0,0.196764491,1.0
576,0.08,0.0,0.249002787,1.0
577,0.08,0.0,0.29987247100000003,1.0
578,0.08,0.0,0.300776787,1.0
579,0.08,0.0,0.301971974,1.0
580,0.08,0.0,0.303616382,1.0
581,0.11,0.0,0.30807382899999997,1.0
582,0.11,0.0,0.305795191,1.0
583,0.11,0.0,0.319078154,1.0
584,0.11,0.0,0.308677112,1.0
585,0.11,0.0,0.303238619,1.0
586,0.11,0.0,0.302882028,1.0
587,0.11,0.0,0.302225557,1.0
588,0.11,0.0,0.300175635,1.0
589,0.11,0.0,0.302058122,1.0
590,0.08,0.0,0.294319626,1.0
591,0.08,0.0,0.293461474,1.0
592,0.08,0.0,0.257545986,1.0
593,0.11,0.0,0.210445467,1.0
594,0.11,0.0,0.20327408800000002,1.0
595,0.11,0.0,0.18885858600000002,1.0
596,0.11,0.0,0.184517972,1.0
597,0.11,0.0,0.182872382,1.0
598,0.11,0.0,0.19368277899999997,1.0
599,0.11,0.0,0.193910012,1.0
600,0.08,0.0,0.22757119899999997,1.0
601,0.08,0.0,0.28079727,1.0
602,0.08,0.0,0.285639027,1.0
603,0.08,0.0,0.289297885,1.0
604,0.08,0.0,0.28821774699999997,1.0
605,0.11,0.0,0.28825648,1.0
606,0.11,0.0,0.292190847,1.0
607,0.11,0.0,0.294808485,1.0
608,0.11,0.0,0.294409547,1.0
609,0.11,0.0,0.288514775,1.0
610,0.11,0.0,0.286463394,1.0
611,0.11,0.0,0.286408078,1.0
612,0.11,0.0,0.281812532,1.0
613,0.11,0.0,0.28881635899999997,1.0
614,0.08,0.0,0.285509316,1.0
615,0.08,0.0,0.274558727,1.0
616,0.08,0.0,0.232483986,1.0
617,0.11,0.0,0.17598287199999998,1.0
618,0.11,0.0,0.157226765,1.0
619,0.11,0.0,0.1573535,1.0
620,0.11,0.0,0.157375119,1.0
621,0.11,0.0,0.157627785,1.0
622,0.11,0.0,0.158949981,1.0
623,0.11,0.0,0.17896611699999998,1.0
624,0.08,0.0,0.221597772,1.0
625,0.08,0.0,0.263830432,1.0
626,0.08,0.0,0.27216973899999997,1.0
627,0.08,0.0,0.277909814,1.0
628,0.08,0.0,0.280713961,1.0
629,0.11,0.0,0.281524323,1.0
630,0.11,0.0,0.288478188,1.0
631,0.11,0.0,0.29432074399999997,1.0
632,0.11,0.0,0.28922656,1.0
633,0.11,0.0,0.295416368,1.0
634,0.11,0.0,0.29579963800000003,1.0
635,0.11,0.0,0.29036307699999997,1.0
636,0.11,0.0,0.289672312,1.0
637,0.11,0.0,0.285821702,1.0
638,0.08,0.0,0.28027442399999997,1.0
639,0.08,0.0,0.278283157,1.0
640,0.08,0.0,0.23673626600000003,1.0
641,0.11,0.0,0.192880508,1.0
642,0.11,0.0,0.162624785,1.0
643,0.11,0.0,0.147700798,1.0
644,0.11,0.0,0.143451938,1.0
645,0.11,0.0,0.15121527699999998,1.0
646,0.11,0.0,0.156577766,1.0
647,0.11,0.0,0.17594642300000002,1.0
648,0.08,0.0,0.205708731,1.0
649,0.08,0.0,0.273283565,1.0
650,0.08,0.0,0.280965822,1.0
651,0.08,0.0,0.280830608,1.0
652,0.08,0.0,0.284503661,1.0
653,0.11,0.0,0.288192285,1.0
654,0.11,0.0,0.29027486399999997,1.0
655,0.11,0.0,0.299478504,1.0
656,0.11,0.0,0.29682209600000004,1.0
657,0.11,0.0,0.297521401,1.0
658,0.11,0.0,0.302390438,1.0
659,0.11,0.0,0.308260154,1.0
660,0.11,0.0,0.308504267,1.0
661,0.11,0.0,0.303102605,1.0
662,0.08,0.0,0.295941296,1.0
663,0.08,0.0,0.290123014,1.0
664,0.08,0.0,0.26901232399999997,1.0
665,0.11,0.0,0.239412028,1.0
666,0.11,0.0,0.235451945,1.0
667,0.11,0.0,0.229822754,1.0
668,0.11,0.0,0.224692518,1.0
669,0.11,0.0,0.214965787,1.0
670,0.11,0.0,0.22632667399999998,1.0
671,0.11,0.0,0.250583648,1.0
672,0.08,0.0,0.277712114,1.0
673,0.08,0.0,0.297069617,1.0
674,0.08,0.0,0.297851144,1.0
675,0.08,0.0,0.293361402,1.0
676,0.08,0.0,0.295601433,1.0
