,0,1,2,3
95,0.22,0.0,0.179394072,1.0
96,0.22,0.0,0.18832216100000002,1.0
97,0.22,0.0,0.19516216600000003,1.0
98,0.22,0.0,0.194831693,1.0
99,0.22,0.0,0.19607149100000001,1.0
100,0.22,0.0,0.198228827,1.0
101,0.22,0.0,0.176730716,1.0
102,0.22,0.0,0.17420490800000002,1.0
103,0.22,0.0,0.167592255,1.0
104,0.29,0.0,0.166092824,1.0
105,0.29,0.0,0.162455566,1.0
106,0.29,0.0,0.166625646,1.0
107,0.29,0.0,0.171409597,1.0
108,0.59,0.0,0.17083384199999999,1.0
109,0.59,0.0,0.181512774,1.0
110,0.59,0.0,0.17759950600000002,1.0
111,0.59,0.0,0.17688095199999998,1.0
112,0.59,0.0,0.176820555,1.0
113,0.59,0.0,0.144794254,1.0
114,0.29,0.0,0.148011162,1.0
115,0.29,0.0,0.151364413,1.0
116,0.29,0.0,0.147907274,1.0
117,0.22,0.0,0.14737428800000002,1.0
118,0.22,0.0,0.145005515,1.0
119,0.22,0.0,0.172538064,1.0
120,0.22,0.0,0.169530603,1.0
121,0.22,0.0,0.17034723699999998,1.0
122,0.22,0.0,0.171879052,1.0
123,0.22,0.0,0.174401593,1.0
124,0.22,0.0,0.16958617199999998,1.0
125,0.22,0.0,0.17280522899999998,1.0
126,0.22,0.0,0.17867089600000002,1.0
127,0.22,0.0,0.18110259899999998,1.0
128,0.29,0.0,0.181977325,1.0
129,0.29,0.0,0.181551552,1.0
130,0.29,0.0,0.182037704,1.0
131,0.29,0.0,0.18473626699999998,1.0
132,0.59,0.0,0.182996167,1.0
133,0.59,0.0,0.174590372,1.0
134,0.59,0.0,0.17390406600000002,1.0
135,0.59,0.0,0.18607069399999998,1.0
136,0.59,0.0,0.164709348,1.0
137,0.59,0.0,0.158346696,1.0
138,0.29,0.0,0.156492575,1.0
139,0.29,0.0,0.156496902,1.0
140,0.29,0.0,0.142211496,1.0
141,0.22,0.0,0.142885232,1.0
142,0.22,0.0,0.158863465,1.0
143,0.22,0.0,0.17835265399999997,1.0
144,0.22,0.0,0.172918287,1.0
145,0.22,0.0,0.172667975,1.0
146,0.22,0.0,0.17194126899999998,1.0
147,0.22,0.0,0.18168002,1.0
148,0.22,0.0,0.183477841,1.0
149,0.22,0.0,0.16240792699999998,1.0
150,0.22,0.0,0.163314601,1.0
151,0.22,0.0,0.159674654,1.0
152,0.29,0.0,0.15978156400000001,1.0
153,0.29,0.0,0.160824838,1.0
154,0.29,0.0,0.16615992300000001,1.0
155,0.29,0.0,0.186500296,1.0
156,0.59,0.0,0.186470407,1.0
157,0.59,0.0,0.19084920000000002,1.0
158,0.59,0.0,0.196925212,1.0
159,0.59,0.0,0.18421039399999997,1.0
160,0.59,0.0,0.18358474100000002,1.0
161,0.59,0.0,0.182721821,1.0
162,0.29,0.0,0.172742244,1.0
163,0.29,0.0,0.17317108,1.0
164,0.29,0.0,0.147707753,1.0
165,0.22,0.0,0.153358633,1.0
166,0.22,0.0,0.177265769,1.0
167,0.22,0.0,0.174206477,1.0
168,0.22,0.0,0.17659932,1.0
169,0.22,0.0,0.178998273,1.0
170,0.22,0.0,0.17738968,1.0
171,0.22,0.0,0.174717635,1.0
172,0.22,0.0,0.17851923600000003,1.0
173,0.22,0.0,0.18283307199999999,1.0
174,0.22,0.0,0.16989500600000002,1.0
175,0.22,0.0,0.17333170399999998,1.0
176,0.29,0.0,0.17418442399999998,1.0
177,0.29,0.0,0.173739785,1.0
178,0.29,0.0,0.17166303,1.0
179,0.29,0.0,0.175624277,1.0
180,0.59,0.0,0.18044013,1.0
181,0.59,0.0,0.175555722,1.0
182,0.59,0.0,0.171454821,1.0
183,0.59,0.0,0.18066653800000002,1.0
184,0.59,0.0,0.19028659,1.0
185,0.59,0.0,0.167605681,1.0
186,0.29,0.0,0.15986462099999998,1.0
187,0.29,0.0,0.161861117,1.0
188,0.29,0.0,0.144903201,1.0
189,0.22,0.0,0.151471338,1.0
190,0.22,0.0,0.17956962699999998,1.0
191,0.22,0.0,0.185760197,1.0
192,0.22,0.0,0.175725828,1.0
193,0.22,0.0,0.178025756,1.0
194,0.22,0.0,0.18218095399999998,1.0
195,0.22,0.0,0.19333134800000001,1.0
196,0.22,0.0,0.185407863,1.0
197,0.22,0.0,0.169473435,1.0
198,0.22,0.0,0.163180495,1.0
199,0.22,0.0,0.159071655,1.0
200,0.29,0.0,0.159999621,1.0
201,0.29,0.0,0.16453014800000001,1.0
202,0.29,0.0,0.17616078699999999,1.0
203,0.29,0.0,0.200176938,1.0
204,0.59,0.0,0.20003977399999998,1.0
205,0.59,0.0,0.197003122,1.0
206,0.59,0.0,0.190024046,1.0
207,0.59,0.0,0.20457697800000002,1.0
208,0.59,0.0,0.211781871,1.0
209,0.59,0.0,0.211274674,1.0
210,0.29,0.0,0.19619361800000001,1.0
211,0.29,0.0,0.20406939699999999,1.0
212,0.29,0.0,0.210811303,1.0
213,0.22,0.0,0.218458502,1.0
214,0.22,0.0,0.213896958,1.0
215,0.22,0.0,0.201796644,1.0
216,0.22,0.0,0.208891596,1.0
217,0.22,0.0,0.215975291,1.0
218,0.22,0.0,0.216389763,1.0
219,0.22,0.0,0.225041347,1.0
220,0.22,0.0,0.236842535,1.0
221,0.22,0.0,0.231899233,1.0
222,0.22,0.0,0.234528142,1.0
223,0.22,0.0,0.240285522,1.0
224,0.29,0.0,0.242249725,1.0
225,0.29,0.0,0.262126383,1.0
226,0.29,0.0,0.27568526,1.0
227,0.29,0.0,0.276193394,1.0
228,0.59,0.0,0.279376829,1.0
229,0.59,0.0,0.282734494,1.0
230,0.59,0.0,0.29386244,1.0
231,0.59,0.0,0.307056,1.0
232,0.59,0.0,0.29698463199999997,1.0
233,0.59,0.0,0.287537749,1.0
234,0.29,0.0,0.279098827,1.0
235,0.29,0.0,0.28154463399999996,1.0
236,0.29,0.0,0.288596532,1.0
237,0.22,0.0,0.303456602,1.0
238,0.22,0.0,0.317203833,1.0
239,0.22,0.0,0.287779971,1.0
240,0.22,0.0,0.289123623,1.0
241,0.22,0.0,0.303684536,1.0
242,0.22,0.0,0.311134116,1.0
243,0.22,0.0,0.308108962,1.0
244,0.22,0.0,0.312587361,1.0
245,0.22,0.0,0.305661509,1.0
246,0.22,0.0,0.311893297,1.0
247,0.22,0.0,0.317696078,1.0
248,0.29,0.0,0.319282265,1.0
249,0.29,0.0,0.320309232,1.0
250,0.29,0.0,0.319796718,1.0
251,0.29,0.0,0.29974939,1.0
252,0.59,0.0,0.292561521,1.0
253,0.59,0.0,0.294522032,1.0
254,0.59,0.0,0.296136828,1.0
255,0.59,0.0,0.30293617100000003,1.0
256,0.59,0.0,0.313205817,1.0
257,0.59,0.0,0.297282751,1.0
258,0.29,0.0,0.273374922,1.0
259,0.29,0.0,0.262914231,1.0
260,0.29,0.0,0.262679808,1.0
261,0.22,0.0,0.266165365,1.0
262,0.22,0.0,0.27305986600000004,1.0
263,0.22,0.0,0.261342074,1.0
264,0.22,0.0,0.251113495,1.0
265,0.22,0.0,0.268314706,1.0
266,0.22,0.0,0.266544477,1.0
267,0.22,0.0,0.277013575,1.0
268,0.22,0.0,0.288033953,1.0
269,0.22,0.0,0.295751029,1.0
270,0.22,0.0,0.302622338,1.0
271,0.22,0.0,0.307108571,1.0
272,0.29,0.0,0.308476696,1.0
273,0.29,0.0,0.309800668,1.0
274,0.29,0.0,0.311528578,1.0
275,0.29,0.0,0.313783056,1.0
276,0.59,0.0,0.308659686,1.0
277,0.59,0.0,0.304536383,1.0
278,0.59,0.0,0.297714205,1.0
279,0.59,0.0,0.29528373399999996,1.0
280,0.59,0.0,0.296933952,1.0
281,0.59,0.0,0.304518272,1.0
282,0.29,0.0,0.308372419,1.0
283,0.29,0.0,0.301123707,1.0
284,0.29,0.0,0.304789137,1.0
285,0.22,0.0,0.30538320399999996,1.0
286,0.22,0.0,0.30631547600000003,1.0
287,0.22,0.0,0.303213992,1.0
288,0.22,0.0,0.288195331,1.0
289,0.22,0.0,0.284337205,1.0
290,0.22,0.0,0.283238887,1.0
291,0.22,0.0,0.285942569,1.0
292,0.22,0.0,0.290075084,1.0
293,0.22,0.0,0.296579005,1.0
294,0.22,0.0,0.300957523,1.0
295,0.22,0.0,0.29613906,1.0
296,0.29,0.0,0.29020682600000003,1.0
297,0.29,0.0,0.289324788,1.0
298,0.29,0.0,0.285764367,1.0
299,0.29,0.0,0.282471358,1.0
300,0.59,0.0,0.290332284,1.0
301,0.59,0.0,0.295682881,1.0
302,0.59,0.0,0.290643459,1.0
303,0.59,0.0,0.285674121,1.0
304,0.59,0.0,0.284204684,1.0
305,0.59,0.0,0.282994583,1.0
306,0.29,0.0,0.269999357,1.0
307,0.29,0.0,0.263448332,1.0
308,0.29,0.0,0.259614136,1.0
309,0.22,0.0,0.26534927199999997,1.0
310,0.22,0.0,0.261215101,1.0
311,0.22,0.0,0.24625625399999998,1.0
312,0.22,0.0,0.245005955,1.0
313,0.22,0.0,0.268258194,1.0
314,0.22,0.0,0.274079979,1.0
315,0.22,0.0,0.277024493,1.0
316,0.22,0.0,0.280714061,1.0
317,0.22,0.0,0.277111577,1.0
318,0.22,0.0,0.268520843,1.0
319,0.22,0.0,0.266903661,1.0
320,0.29,0.0,0.275567181,1.0
321,0.29,0.0,0.273026831,1.0
322,0.29,0.0,0.268434508,1.0
323,0.29,0.0,0.284542655,1.0
324,0.59,0.0,0.28106825,1.0
325,0.59,0.0,0.282033779,1.0
326,0.59,0.0,0.284413226,1.0
327,0.59,0.0,0.280508741,1.0
328,0.59,0.0,0.285360081,1.0
329,0.59,0.0,0.287037293,1.0
330,0.29,0.0,0.279409434,1.0
331,0.29,0.0,0.279819055,1.0
332,0.29,0.0,0.281066379,1.0
333,0.22,0.0,0.283114126,1.0
334,0.22,0.0,0.284291174,1.0
335,0.22,0.0,0.271278807,1.0
336,0.22,0.0,0.2632545,1.0
337,0.22,0.0,0.266724171,1.0
338,0.22,0.0,0.270707084,1.0
339,0.22,0.0,0.279467055,1.0
340,0.22,0.0,0.286021427,1.0
341,0.22,0.0,0.28002861100000004,1.0
342,0.22,0.0,0.27803086899999996,1.0
343,0.22,0.0,0.28348850600000003,1.0
344,0.29,0.0,0.277292108,1.0
345,0.29,0.0,0.292833456,1.0
346,0.29,0.0,0.308088958,1.0
347,0.29,0.0,0.307437725,1.0
348,0.59,0.0,0.297992975,1.0
349,0.59,0.0,0.294503791,1.0
350,0.59,0.0,0.27789787899999996,1.0
351,0.59,0.0,0.28946200699999997,1.0
352,0.59,0.0,0.309958075,1.0
353,0.59,0.0,0.303559187,1.0
354,0.29,0.0,0.306758753,1.0
355,0.29,0.0,0.307537655,1.0
356,0.29,0.0,0.304024124,1.0
357,0.22,0.0,0.30897818899999996,1.0
358,0.22,0.0,0.30617091,1.0
359,0.22,0.0,0.31343669399999996,1.0
360,0.22,0.0,0.316630238,1.0
361,0.22,0.0,0.320991154,1.0
362,0.22,0.0,0.315772489,1.0
363,0.22,0.0,0.32285058699999997,1.0
364,0.22,0.0,0.326867432,1.0
365,0.22,0.0,0.319749579,1.0
366,0.22,0.0,0.326925667,1.0
367,0.22,0.0,0.334313065,1.0
368,0.29,0.0,0.33353627399999997,1.0
369,0.29,0.0,0.3364815,1.0
370,0.29,0.0,0.349814941,1.0
371,0.29,0.0,0.34686376,1.0
372,0.59,0.0,0.328887484,1.0
373,0.59,0.0,0.32315902,1.0
374,0.59,0.0,0.34479339200000003,1.0
375,0.59,0.0,0.344717324,1.0
376,0.59,0.0,0.327812717,1.0
377,0.59,0.0,0.322764273,1.0
378,0.29,0.0,0.318297722,1.0
379,0.29,0.0,0.30503789800000003,1.0
380,0.29,0.0,0.28934175100000004,1.0
381,0.22,0.0,0.287293503,1.0
382,0.22,0.0,0.289143903,1.0
383,0.22,0.0,0.30170658100000003,1.0
384,0.22,0.0,0.32349249199999996,1.0
385,0.22,0.0,0.330452238,1.0
386,0.22,0.0,0.333267159,1.0
387,0.22,0.0,0.33314037399999996,1.0
388,0.22,0.0,0.32292517,1.0
389,0.22,0.0,0.318105083,1.0
390,0.22,0.0,0.319803348,1.0
391,0.22,0.0,0.317421503,1.0
392,0.29,0.0,0.32226951800000003,1.0
393,0.29,0.0,0.333311708,1.0
394,0.29,0.0,0.34257162799999996,1.0
395,0.29,0.0,0.339517457,1.0
396,0.59,0.0,0.331082499,1.0
397,0.59,0.0,0.329309948,1.0
398,0.59,0.0,0.317409654,1.0
399,0.59,0.0,0.306163382,1.0
400,0.59,0.0,0.309625264,1.0
401,0.59,0.0,0.320855873,1.0
402,0.29,0.0,0.319091026,1.0
403,0.29,0.0,0.328323018,1.0
404,0.29,0.0,0.322456724,1.0
405,0.22,0.0,0.33251642,1.0
406,0.22,0.0,0.33209933399999997,1.0
407,0.22,0.0,0.32627576199999997,1.0
408,0.22,0.0,0.314529441,1.0
409,0.22,0.0,0.313338042,1.0
410,0.22,0.0,0.320309017,1.0
411,0.22,0.0,0.32440337199999997,1.0
412,0.22,0.0,0.302473609,1.0
413,0.22,0.0,0.287174384,1.0
414,0.22,0.0,0.285592868,1.0
415,0.22,0.0,0.27886768100000003,1.0
416,0.29,0.0,0.27338925199999997,1.0
417,0.29,0.0,0.268058163,1.0
418,0.29,0.0,0.264739522,1.0
419,0.29,0.0,0.295007511,1.0
420,0.59,0.0,0.306155088,1.0
421,0.59,0.0,0.303756757,1.0
422,0.59,0.0,0.313499904,1.0
423,0.59,0.0,0.321153845,1.0
424,0.59,0.0,0.302430298,1.0
425,0.59,0.0,0.298100339,1.0
426,0.29,0.0,0.27085471,1.0
427,0.29,0.0,0.26929807699999997,1.0
428,0.29,0.0,0.262858052,1.0
429,0.22,0.0,0.270814454,1.0
430,0.22,0.0,0.267151903,1.0
431,0.22,0.0,0.28324188100000003,1.0
432,0.22,0.0,0.28209824699999997,1.0
433,0.22,0.0,0.293481198,1.0
434,0.22,0.0,0.291314465,1.0
435,0.22,0.0,0.287840192,1.0
436,0.22,0.0,0.28739784399999996,1.0
437,0.22,0.0,0.281310918,1.0
438,0.22,0.0,0.283379135,1.0
439,0.22,0.0,0.279429152,1.0
440,0.29,0.0,0.27151283,1.0
441,0.29,0.0,0.263743808,1.0
442,0.29,0.0,0.24581790899999997,1.0
443,0.29,0.0,0.278953153,1.0
444,0.59,0.0,0.266684545,1.0
445,0.59,0.0,0.291736015,1.0
446,0.59,0.0,0.30455577100000003,1.0
447,0.59,0.0,0.313741467,1.0
448,0.59,0.0,0.318285652,1.0
449,0.59,0.0,0.306866317,1.0
450,0.29,0.0,0.293424054,1.0
451,0.29,0.0,0.296812927,1.0
452,0.29,0.0,0.292635104,1.0
453,0.22,0.0,0.292747637,1.0
454,0.22,0.0,0.28182831,1.0
455,0.22,0.0,0.294180598,1.0
456,0.22,0.0,0.28892293,1.0
457,0.22,0.0,0.292743895,1.0
458,0.22,0.0,0.289289704,1.0
459,0.22,0.0,0.272483902,1.0
460,0.22,0.0,0.27266683199999997,1.0
461,0.22,0.0,0.263069478,1.0
462,0.22,0.0,0.25595171899999997,1.0
463,0.22,0.0,0.249840392,1.0
464,0.29,0.0,0.235219945,1.0
465,0.29,0.0,0.215177039,1.0
466,0.29,0.0,0.20545319199999998,1.0
467,0.29,0.0,0.205911709,1.0
468,0.59,0.0,0.221847627,1.0
469,0.59,0.0,0.244786096,1.0
470,0.59,0.0,0.257289424,1.0
471,0.59,0.0,0.26687019,1.0
472,0.59,0.0,0.27543425899999996,1.0
473,0.59,0.0,0.27866466100000004,1.0
474,0.29,0.0,0.27848090600000003,1.0
475,0.29,0.0,0.29622682300000003,1.0
476,0.29,0.0,0.306359795,1.0
477,0.22,0.0,0.31781975100000004,1.0
478,0.22,0.0,0.325507208,1.0
479,0.22,0.0,0.356139328,1.0
480,0.22,0.0,0.378627379,1.0
481,0.22,0.0,0.392246599,1.0
482,0.22,0.0,0.394961877,1.0
483,0.22,0.0,0.39874238,1.0
484,0.22,0.0,0.398944381,1.0
485,0.22,0.0,0.400157363,1.0
486,0.22,0.0,0.406251139,1.0
487,0.22,0.0,0.41049878,1.0
488,0.29,0.0,0.40175078299999994,1.0
489,0.29,0.0,0.38988316,1.0
490,0.29,0.0,0.383142479,1.0
491,0.29,0.0,0.384026669,1.0
492,0.59,0.0,0.386610632,1.0
493,0.59,0.0,0.38535629899999996,1.0
494,0.59,0.0,0.39123620200000003,1.0
495,0.59,0.0,0.39149928700000003,1.0
496,0.59,0.0,0.388359864,1.0
497,0.59,0.0,0.39690274,1.0
498,0.29,0.0,0.40072367,1.0
499,0.29,0.0,0.404914815,1.0
500,0.29,0.0,0.39470268799999997,1.0
501,0.22,0.0,0.38844376399999997,1.0
502,0.22,0.0,0.38370391200000004,1.0
503,0.22,0.0,0.36169919700000003,1.0
504,0.22,0.0,0.35333608899999996,1.0
505,0.22,0.0,0.36574798,1.0
506,0.22,0.0,0.367059277,1.0
507,0.22,0.0,0.37436730100000004,1.0
508,0.22,0.0,0.391988845,1.0
509,0.22,0.0,0.417594342,1.0
510,0.22,0.0,0.430833811,1.0
511,0.22,0.0,0.431489006,1.0
512,0.29,0.0,0.431940505,1.0
513,0.29,0.0,0.419502658,1.0
514,0.29,0.0,0.412021679,1.0
515,0.29,0.0,0.399062166,1.0
516,0.59,0.0,0.399364814,1.0
517,0.59,0.0,0.389754325,1.0
518,0.59,0.0,0.39026550200000004,1.0
519,0.59,0.0,0.40227775600000004,1.0
520,0.59,0.0,0.394651394,1.0
521,0.59,0.0,0.37789412899999997,1.0
522,0.29,0.0,0.36963600700000004,1.0
523,0.29,0.0,0.36895187799999996,1.0
524,0.29,0.0,0.35738894299999996,1.0
525,0.22,0.0,0.35595532399999996,1.0
526,0.22,0.0,0.35371189799999997,1.0
527,0.22,0.0,0.34287077200000005,1.0
528,0.22,0.0,0.34014672700000004,1.0
529,0.22,0.0,0.357870581,1.0
530,0.22,0.0,0.365075948,1.0
531,0.22,0.0,0.362789543,1.0
532,0.22,0.0,0.37675801700000006,1.0
533,0.22,0.0,0.35687412700000004,1.0
534,0.22,0.0,0.36107006700000005,1.0
535,0.22,0.0,0.35207642,1.0
536,0.29,0.0,0.34628823,1.0
537,0.29,0.0,0.334129427,1.0
538,0.29,0.0,0.328619018,1.0
539,0.29,0.0,0.33789931700000003,1.0
540,0.59,0.0,0.397204651,1.0
541,0.59,0.0,0.372986552,1.0
542,0.59,0.0,0.352361973,1.0
543,0.59,0.0,0.353956139,1.0
544,0.59,0.0,0.345713327,1.0
545,0.59,0.0,0.337648371,1.0
546,0.29,0.0,0.33105171699999997,1.0
547,0.29,0.0,0.323689116,1.0
548,0.29,0.0,0.318158308,1.0
549,0.22,0.0,0.322593759,1.0
550,0.22,0.0,0.324057742,1.0
551,0.22,0.0,0.321910653,1.0
552,0.22,0.0,0.324340255,1.0
553,0.22,0.0,0.33473950199999997,1.0
554,0.22,0.0,0.323143391,1.0
555,0.22,0.0,0.306369302,1.0
556,0.22,0.0,0.291073305,1.0
557,0.22,0.0,0.276724928,1.0
558,0.22,0.0,0.254059343,1.0
559,0.22,0.0,0.259037841,1.0
560,0.29,0.0,0.257392322,1.0
561,0.29,0.0,0.254750987,1.0
562,0.29,0.0,0.257530943,1.0
563,0.29,0.0,0.25990891899999996,1.0
564,0.59,0.0,0.298748867,1.0
565,0.59,0.0,0.295692258,1.0
566,0.59,0.0,0.3068435,1.0
567,0.59,0.0,0.31672089,1.0
568,0.59,0.0,0.319935365,1.0
569,0.59,0.0,0.301955247,1.0
570,0.29,0.0,0.279056109,1.0
571,0.29,0.0,0.264295791,1.0
572,0.29,0.0,0.264282913,1.0
573,0.22,0.0,0.269292256,1.0
574,0.22,0.0,0.283339507,1.0
575,0.22,0.0,0.289320927,1.0
576,0.22,0.0,0.284413381,1.0
577,0.22,0.0,0.280739742,1.0
578,0.22,0.0,0.279869568,1.0
579,0.22,0.0,0.277320018,1.0
580,0.22,0.0,0.280584848,1.0
581,0.22,0.0,0.287520962,1.0
582,0.22,0.0,0.26556188199999997,1.0
583,0.22,0.0,0.271837926,1.0
584,0.29,0.0,0.284487442,1.0
585,0.29,0.0,0.289462864,1.0
586,0.29,0.0,0.301668273,1.0
587,0.29,0.0,0.306235563,1.0
588,0.59,0.0,0.293450681,1.0
589,0.59,0.0,0.271923879,1.0
590,0.59,0.0,0.30133423600000003,1.0
591,0.59,0.0,0.293163191,1.0
592,0.59,0.0,0.29353123,1.0
593,0.59,0.0,0.291580692,1.0
594,0.29,0.0,0.29258800100000004,1.0
595,0.29,0.0,0.291053721,1.0
596,0.29,0.0,0.301496836,1.0
597,0.22,0.0,0.302136529,1.0
598,0.22,0.0,0.30437542100000003,1.0
599,0.22,0.0,0.292959087,1.0
600,0.22,0.0,0.294149687,1.0
601,0.22,0.0,0.30542103800000003,1.0
602,0.22,0.0,0.301286762,1.0
603,0.22,0.0,0.308932696,1.0
604,0.22,0.0,0.318040703,1.0
605,0.22,0.0,0.316137929,1.0
606,0.22,0.0,0.322186937,1.0
607,0.22,0.0,0.32115475600000004,1.0
608,0.29,0.0,0.322769672,1.0
609,0.29,0.0,0.32371594,1.0
610,0.29,0.0,0.319807298,1.0
611,0.29,0.0,0.31219,1.0
612,0.59,0.0,0.302700122,1.0
613,0.59,0.0,0.297001281,1.0
614,0.59,0.0,0.303284764,1.0
615,0.59,0.0,0.326925457,1.0
616,0.59,0.0,0.32894754,1.0
617,0.59,0.0,0.31092799600000004,1.0
618,0.29,0.0,0.29470678100000003,1.0
619,0.29,0.0,0.261604976,1.0
620,0.29,0.0,0.24604838899999998,1.0
621,0.22,0.0,0.238822035,1.0
622,0.22,0.0,0.257385287,1.0
623,0.22,0.0,0.271843402,1.0
624,0.22,0.0,0.28223679100000004,1.0
625,0.22,0.0,0.283812143,1.0
626,0.22,0.0,0.283133316,1.0
627,0.22,0.0,0.286339959,1.0
628,0.22,0.0,0.290840645,1.0
629,0.22,0.0,0.292607064,1.0
630,0.22,0.0,0.293988447,1.0
631,0.22,0.0,0.300698962,1.0
632,0.29,0.0,0.311763479,1.0
633,0.29,0.0,0.313864868,1.0
634,0.29,0.0,0.310999497,1.0
635,0.29,0.0,0.309075,1.0
636,0.59,0.0,0.30556968,1.0
637,0.59,0.0,0.304013138,1.0
638,0.59,0.0,0.304303323,1.0
639,0.59,0.0,0.317443704,1.0
640,0.59,0.0,0.328141495,1.0
641,0.59,0.0,0.303392864,1.0
642,0.29,0.0,0.291059439,1.0
643,0.29,0.0,0.28468283899999997,1.0
644,0.29,0.0,0.297057093,1.0
645,0.22,0.0,0.308879994,1.0
646,0.22,0.0,0.319511077,1.0
647,0.22,0.0,0.320191653,1.0
648,0.22,0.0,0.321250401,1.0
649,0.22,0.0,0.321174406,1.0
650,0.22,0.0,0.31763194899999997,1.0
651,0.22,0.0,0.314142998,1.0
652,0.22,0.0,0.298291618,1.0
653,0.22,0.0,0.294070631,1.0
654,0.22,0.0,0.278468872,1.0
655,0.22,0.0,0.279090386,1.0
656,0.29,0.0,0.284758228,1.0
657,0.29,0.0,0.29208896300000003,1.0
658,0.29,0.0,0.303128761,1.0
659,0.29,0.0,0.316286811,1.0
660,0.59,0.0,0.302864117,1.0
661,0.59,0.0,0.302458264,1.0
662,0.59,0.0,0.30562422899999997,1.0
663,0.59,0.0,0.319473089,1.0
664,0.59,0.0,0.314177953,1.0
665,0.59,0.0,0.308644147,1.0
666,0.29,0.0,0.301779446,1.0
667,0.29,0.0,0.28734697600000003,1.0
668,0.29,0.0,0.28007378,1.0
669,0.22,0.0,0.27689873600000003,1.0
670,0.22,0.0,0.291852932,1.0
671,0.22,0.0,0.307457376,1.0
672,0.22,0.0,0.32727159699999997,1.0
673,0.22,0.0,0.321872335,1.0
674,0.22,0.0,0.320939651,1.0
